File,Package,Type,Name,Parameters,ReturnType,Annotations,JavaDoc
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\RoomAvailabilityService.java,com.rvce.scas.service,Class,RoomAvailabilityService,,,Slf4j;Service;RequiredArgsConstructor,"<h3>Purpose</h3>
Service for room availability queries (T-102).
Implements the availability query engine with Redis caching.

<h3>Key Responsibilities</h3>
<ul>
  <li>Execute availability queries with caching</li>
  <li>Build cache keys deterministically</li>
  <li>Handle cache misses with DB fallback</li>
</ul>

<h3>Dependencies</h3>
Depends on RoomRepository, RoomAvailabilityCache, RoomMapper.

<h3>Transaction Behaviour</h3>
getAvailable() is @Transactional(readOnly=true) for performance.

@author SCAS Engineering Team
@since 1.0
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\RoomAvailabilityService.java,com.rvce.scas.service,Method,getAvailable,"LocalDate date, LocalTime startTime, LocalTime endTime, Integer minCapacity, String building",List<RoomAvailabilityDto>,Transactional,"Retrieves available rooms for the given query parameters.
Implements Redis caching with 60-second TTL for performance.

<p>Decision DD-06: Redis caching reduces DB load for repeated queries.</p>

@param date the date to check (nullable, defaults to today)
@param startTime start of time window
@param endTime end of time window
@param minCapacity minimum room capacity (optional)
@param building building filter (optional)
@return list of available rooms, never null
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\RoomAvailabilityService.java,com.rvce.scas.service,Method,buildCacheKey,AvailabilityQuery query,String,,"Builds a deterministic cache key for the availability query.
Key format: room:avail:{date}:{startTime}-{endTime}[:{building}][:{minCapacity}]

@param query the availability query
@return the cache key
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Class,SubstitutionService,,,Slf4j;Service;RequiredArgsConstructor,"<h3>Purpose</h3>
Service for teacher substitution operations (T-103).
Handles clash detection and atomic reassignment of teaching slots.

<h3>Key Responsibilities</h3>
<ul>
  <li>Detect scheduling conflicts for substitution</li>
  <li>Perform atomic teacher reassignments</li>
  <li>Write audit logs for substitutions</li>
</ul>

<h3>Dependencies</h3>
Depends on TimetableSlotRepository for slot operations.

<h3>Transaction Behaviour</h3>
substitute() uses separate read and write transactions.

@author SCAS Engineering Team
@since 1.0
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,substitute,SubstituteRequest req,SubstitutionResultDto,Transactional,"Processes a teacher substitution request.
Fetches slots, checks for clashes, and applies changes atomically if no conflicts.

<p>Decision DD-11: Full rejection on any clash prevents inconsistent state.</p>

@param req the substitution request
@return SubstitutionResultDto with reassignment count and clash details
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,fetchSlotsForSubstitution,SubstituteRequest req,List<TimetableSlot>,Transactional,"Fetches slots for the original teacher within the substitution date range.
Uses @Transactional(readOnly=true) for the fetch operation.

@param req the substitution request
@return list of slots to be reassigned
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,validateRequest,SubstituteRequest req,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,clashCheck,"List<TimetableSlot> slots, SubstituteRequest req",List<ClashDetail>,,"Checks if any of the slots would conflict with the replacement teacher's schedule.
Performs individual clash checks for each slot.

@param slots the slots to check
@param replacementId the replacement teacher ID
@return list of clash details, empty if no clashes
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,applySubstitution,"List<TimetableSlot> slots, UUID replacementId",int,Transactional,"Applies the substitution atomically to all slots.
Uses @Transactional to ensure all-or-nothing update.

@param slots the slots to update
@param replacementId the new teacher ID
@return number of slots updated
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,buildClashDetail,"TimetableSlot slot, SubstituteRequest req",ClashDetail,,"Builds a ClashDetail from a conflicting slot.

@param slot the conflicting slot
@param req the substitution request
@return the clash detail
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,findFirstMatchingDate,"TimetableSlot slot, LocalDate startDate, LocalDate endDate",LocalDate,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,getDayOfWeeksInRange,"LocalDate startDate, LocalDate endDate",Set<Integer>,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\SubstitutionService.java,com.rvce.scas.service,Method,buildResult,"int reassigned, List<ClashDetail> clashes",SubstitutionResultDto,,"Builds the result DTO.

@param reassigned number of slots reassigned
@param clashes list of clashes
@return the result DTO
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TestService.java,com.rvce.scas.service,Class,TestService,,,Service,"Simple test service for verifying backend connectivity and availability.

<p>This service provides a basic health check endpoint response. It is primarily used
during development and testing to verify that the Spring Boot backend is running
and responding to requests.

<p>Example usage:
<pre>
  TestResponseDto response = testService.getMessage();
  // Returns a success response with message ""Backend is working 🚀""
</pre>

@author RVCE SCAS Team
@see TestController for the REST endpoint that uses this service
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TestService.java,com.rvce.scas.service,Method,getMessage,,TestResponseDto,,"Generates a test response message indicating the backend is operational.

<p>This method creates a simple success response that can be used for health checks,
load balancer status verification, or basic connectivity testing.

@return a {@link TestResponseDto} with success status and a test message
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Class,TimetableQueryService,,,Slf4j;Service;RequiredArgsConstructor,"<h3>Purpose</h3>
Service for timetable queries and analytics (T-105).
Provides schedule lookups, utilization metrics, and dashboard data.

<h3>Key Responsibilities</h3>
<ul>
  <li>Query teacher schedules</li>
  <li>Query room schedules</li>
  <li>Compute timetable analytics and utilization metrics</li>
  <li>Provide dashboard overview data</li>
</ul>

<h3>Dependencies</h3>
Depends on TimetableSlotRepository, RoomRepository.

<h3>Transaction Behaviour</h3>
All methods are @Transactional(readOnly = true).

@author SCAS Engineering Team
@since 1.0
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,getTeacherSchedule,"UUID teacherId, Integer dayOfWeek",List<TeacherScheduleDto>,Transactional,"Retrieves the schedule for a specific teacher on a given day of week.
Returns all recurring slots for that day.

<p>Decision DD-14: Schedule queries use day-of-week recurring model.</p>

@param teacherId the teacher UUID
@param dayOfWeek day of week (1=Monday, 7=Sunday)
@return list of teacher's scheduled slots for that day
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,getTeacherWeeklySchedule,UUID teacherId,"Map<Integer, List<TeacherScheduleDto>>",Transactional,"Retrieves the full weekly schedule for a teacher (all 7 days).

@param teacherId the teacher UUID
@return map of day-of-week to list of scheduled slots
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,getRoomSchedule,"Long roomId, Integer dayOfWeek",List<RoomScheduleDto>,Transactional,"Retrieves the schedule for a specific room on a given day of week.

@param roomId the room ID
@param dayOfWeek day of week (1=Monday, 7=Sunday)
@return list of slots scheduled in that room for that day
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,getRoomWeeklySchedule,Long roomId,"Map<Integer, List<RoomScheduleDto>>",Transactional,"Retrieves the full weekly schedule for a room (all 7 days).

@param roomId the room ID
@return map of day-of-week to list of scheduled slots
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,getTimetableAnalytics,,TimetableAnalyticsDto,Transactional,"Computes timetable analytics: utilization rates, slot distribution, capacity metrics.

@return analytics DTO with summary metrics
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,mapToTeacherScheduleDto,TimetableSlot slot,TeacherScheduleDto,,"Maps a TimetableSlot to a TeacherScheduleDto.
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableQueryService.java,com.rvce.scas.service,Method,mapToRoomScheduleDto,TimetableSlot slot,RoomScheduleDto,,"Maps a TimetableSlot to a RoomScheduleDto.
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableUploadService.java,com.rvce.scas.service,Class,TimetableUploadService,,,Slf4j;Service;RequiredArgsConstructor,"<h3>Purpose</h3>
Service for timetable upload operations (T-101).
Handles CSV parsing, validation, and transactional persistence of schedule data.

<h3>Key Responsibilities</h3>
<ul>
  <li>Parse and validate CSV timetable data</li>
  <li>Transactionally persist valid slots</li>
  <li>Publish events for cache invalidation</li>
</ul>

<h3>Dependencies</h3>
Depends on CsvRowValidator, TimetableMapper, ApplicationEventPublisher.

<h3>Transaction Behaviour</h3>
upload() is @Transactional — full rollback on any validation failure.

@author SCAS Engineering Team
@since 1.0
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableUploadService.java,com.rvce.scas.service,Method,upload,MultipartFile file,UploadResultDto,Transactional,"Processes a CSV file upload, validates all rows, and persists valid timetable slots.
Implements all-or-nothing upload: any validation failure causes complete rollback.

<p>Decision DD-10: All-or-nothing validation prevents partial inconsistent schedules.</p>

@param file the uploaded CSV file (must be text/csv)
@return UploadResultDto with success/error counts
@throws CsvValidationException if any row fails validation (triggers rollback)
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableUploadService.java,com.rvce.scas.service,Method,parseAndValidate,java.io.InputStream inputStream,ParseResult,,"Parses the CSV file and validates each row.
Collects all errors before deciding to proceed or reject.

@param inputStream the CSV file input stream
@return ParseResult containing valid rows and errors
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableUploadService.java,com.rvce.scas.service,Method,parseRecord,CSVRecord record,CsvRowValidator.CsvRowDto,,"Parses a single CSV record into a CsvRowDto.

@param record the CSV record
@return the parsed row DTO
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\service\TimetableUploadService.java,com.rvce.scas.service,Method,persistSlots,List<CsvRowValidator.CsvRowDto> rows,int,,"Persists the validated CSV rows as TimetableSlot entities.

@param rows the valid CSV rows
@return number of slots inserted
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Class,CsvRowValidator,,,Slf4j;Component;RequiredArgsConstructor,"<h3>Purpose</h3>
Validator for individual CSV rows during timetable upload (T-101).
Performs business rule validation against live DB state.

<h3>Key Responsibilities</h3>
<ul>
  <li>Validate room existence</li>
  <li>Validate teacher existence</li>
  <li>Check for slot conflicts</li>
  <li>Validate time formats and ranges</li>
</ul>

<h3>Dependencies</h3>
Depends on RoomRepository and UserRepository for existence checks.

<h3>Transaction Behaviour</h3>
Validation queries are read-only and can run outside main transaction.

@author SCAS Engineering Team
@since 1.0
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,validateRow,"CsvRowDto row, int rowNumber",void,,"Validates a single CSV row against business rules.
Throws exceptions for validation failures.

@param row the parsed CSV row data
@param rowNumber the row number in the CSV for error reporting
@throws RoomNotFoundException if room does not exist
@throws TeacherNotFoundException if teacher does not exist
@throws IllegalArgumentException for format or range validation failures
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,validateTimeRange,"LocalTime startTime, LocalTime endTime, int rowNumber",void,,"Validates that start time is before end time and within reasonable bounds.

@param startTime the start time
@param endTime the end time
@param rowNumber the row number for error reporting
"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Class,CsvRowDto,,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getRoomId,,UUID,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setRoomId,UUID roomId,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getTeacherId,,UUID,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setTeacherId,UUID teacherId,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getDayOfWeek,,Integer,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setDayOfWeek,Integer dayOfWeek,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getStartTime,,LocalTime,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setStartTime,LocalTime startTime,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getEndTime,,LocalTime,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setEndTime,LocalTime endTime,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getSubject,,String,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setSubject,String subject,void,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,getDepartment,,String,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\java\com\rvce\scas\validation\CsvRowValidator.java,com.rvce.scas.validation,Method,setDepartment,String department,void,,
