File,Package,Type,Name,Parameters,ReturnType,Details
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L7,,,--         FKs on an audit table would prevent deleting a user
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L8,,,"--         (e.g., after legal retention period or GDPR request)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L9,,,"--         because audit records reference them. With NO FKs,"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L10,,,--         audit records survive independently forever.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L11,,,--         actor_email and actor_role are DENORMALISED here so
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L12,,,--         the audit trail is human-readable even after user deletion.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L13,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L14,,,--   [D20] notifications.payload is JSONB.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L15,,,"--         The notification body is a string (""Your seat is ready"")"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L16,,,--         but the action data needs structure for deep-linking:
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L17,,,"--           {""exam_id"": ""..."", ""room"": ""A201"", ""floor"": 2, ""bench"": ""B-14""}"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L18,,,"--         Without JSONB, frontend can't render a ""Navigate"" button."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L19,,,--         Pre-defining every notification type's columns would
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L20,,,--         require schema changes for each new notification type.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L21,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L22,,,--   [D21] fcm_device_tokens is a SEPARATE TABLE from users.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L23,,,--         One user can have multiple devices (phone + laptop + tablet).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L24,,,--         A single fcm_token column on users supports only the last
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L25,,,--         registered device. This table enables fan-out:
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L26,,,--           SELECT * FROM fcm_device_tokens
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L27,,,--           WHERE user_id = ? AND is_active = TRUE
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L28,,,--         -> send to ALL their devices simultaneously.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L29,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L30,,,--   [D22] notification_batches tracks bulk sends.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L31,,,"--         When exam seats are published, 500+ students are notified"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L32,,,"--         simultaneously. Without batch tracking, there's no way to"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L33,,,--         know: how many were delivered? how many failed? which failed?
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L34,,,--         This enables retry logic: re-send only to failed recipients.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L35,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L36,,,--   [D23] reports table stores MinIO presigned URL + expiry.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L37,,,--         PDFs are generated on-demand and cached in MinIO for 1 hour.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L38,,,--         If the coordinator re-requests within 1 hour: return cached URL.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L39,,,--         After expiry: generate fresh PDF. Avoids re-running expensive
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L40,,,--         iText PDF generation on every request.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L41,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L42,,,--   [D24] audit_logs.created_at has no DEFAULT.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L43,,,"--         It is set by the application at the moment of the event,"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L44,,,--         not at DB insert time (which could be slightly later due to
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L45,,,--         async audit dispatch). Precise event timing matters for
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L46,,,--         forensic reconstruction of sequences.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L47,,,--         CORRECTION: DEFAULT NOW() is fine and safer.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L48,,,-- ============================================================
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L50,,,-- ─── FCM_DEVICE_TOKENS ───────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L51,,,-- DECISION [D21]: separate table for multi-device fan-out
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L68,,,-- ─── NOTIFICATION_BATCHES ────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L69,,,-- DECISION [D22]: tracks bulk notification sends
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L96,,,-- ─── NOTIFICATIONS ───────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L97,,,-- DECISION [D20]: JSONB payload for structured deep-link data
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L107,,,-- JSONB payload for frontend deep-linking (DECISION [D20])
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L125,,,-- read_at only set when is_read = TRUE
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L132,,,-- ─── REPORTS ─────────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L133,,,-- DECISION [D23]: cache generated PDFs in MinIO with presigned URL
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L138,,,-- Parameters used to generate (for cache key matching)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L154,,,-- ─── AUDIT_LOGS ──────────────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L155,,,-- DECISION [D19]: NO FOREIGN KEYS. Immutable event log.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L156,,,-- Denormalised actor fields survive user deletion.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L157,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L158,,,-- DECISION: No UPDATE or DELETE should EVER run on this table.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L159,,,-- Enforce with a trigger that raises an exception on any attempt.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L162,,,-- NO FK - immutable (DECISION [D19])
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L196,,,-- DECISION: Prevent any modification to audit_logs after insert.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L197,,,-- This is a security control - even a compromised DB user cannot
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V4__notifications_audit.sql,,SQL,L198,,,-- cover their tracks by updating audit records.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,File,V5__indexes_constraints.sql,,,
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L1,,,-- ============================================================
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L2,,,-- V5__indexes_constraints.sql
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L3,,,"-- SCAS - Performance Indexes, Check Constraints"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L4,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L5,,,-- DECISION LOG - INDEX STRATEGY:
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L6,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L7,,,--   INDEX RULE: Every index speeds up reads but SLOWS writes
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L8,,,--   (PostgreSQL must update the index on every INSERT/UPDATE/DELETE).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L9,,,--   Each index below has a documented query justification.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L10,,,"--   We do NOT index every column - only those in WHERE, JOIN ON,"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L11,,,--   and ORDER BY clauses of the TOP 10 hottest queries.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L12,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L13,,,"--   [I1] idx_slots_room_day_period (COMPOSITE, B-TREE)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L14,,,"--        Query: ""Is room A201 free on Wednesday period 3?"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L15,,,--        SELECT * FROM timetable_slots
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L16,,,--        WHERE room_id = ? AND day_of_week = ? AND period_number = ?
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L17,,,"--        Without index: full seq scan of ~50,000 rows (all slots all semesters)."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L18,,,--        With index: binary search -> ~log2(50000) = 16 comparisons.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L19,,,--        Column order matters: room_id first (highest cardinality = most selective).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L20,,,--        Adding version_id: lets WHERE version_id = ? use the same index.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L21,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L22,,,"--   [I2] idx_exam_seats_student_exam (COMPOSITE, B-TREE)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L23,,,"--        Query: ""Show my exam seat"" - runs on EVERY student login."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L24,,,--        Peak load: all students check simultaneously after exam publish.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L25,,,--        student_id first because we always filter by logged-in user.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L26,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L27,,,"--   [I3] idx_rooms_name_gin (GIN, full-text search)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L28,,,--        GIN = Generalised Inverted Index. Tokenises text into
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L29,,,--        words -> maps words back to rows. Supports @@ operator.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L30,,,--        B-TREE on VARCHAR only helps with LIKE 'prefix%' queries.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L31,,,"--        GIN supports: WHERE to_tsvector('english', name) @@ plainto_tsquery('seminar hall B')"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L32,,,"--        DECISION: 'english' dictionary applies stemming (rooms->room, halls->hall)."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L33,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L34,,,"--   [I4] idx_day_overrides_slot_date (COMPOSITE, B-TREE)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L35,,,--        The real-time dashboard joins timetable_slots + day_overrides
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L36,,,"--        to check ""is this slot cancelled today?"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L37,,,--        Without index: nested loop join degrades to O(n*m).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L38,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L39,,,"--   [I5] idx_notifs_user_unread (PARTIAL, B-TREE)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L40,,,--        PARTIAL index: WHERE is_read = FALSE.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L41,,,--        Only indexes unread rows - a tiny fraction of the table.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L42,,,--        Read notifications accumulate in millions but don't bloat index.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L43,,,"--        created_at DESC: pre-sorted for ""newest first"" display."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L44,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L45,,,"--   [I6] idx_constraints_params_gin (GIN, JSONB)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L46,,,"--        CSP engine queries: ""find EXCLUSION_ZONE constraints with"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L47,,,"--        positions containing [2,3]"" using @> (containment)."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L48,,,--        JSONB GIN is the only index type that supports @>.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L49,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L50,,,"--   [I7] idx_occupancy_room_date (COMPOSITE, B-TREE)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L51,,,"--        ""Show all occupancy checks for room X on date Y"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L52,,,--        Used in the occupancy history dashboard.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L53,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L54,,,"--   [I8] idx_audit_actor_date (COMPOSITE, B-TREE)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L55,,,"--        ""Show all actions by user X in the last 7 days"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L56,,,"--        actor_id first, created_at for range filter."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L57,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L58,,,--   [I9] idx_slots_teacher (B-TREE)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L59,,,"--        Teacher substitution query: ""Find all slots where"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L60,,,"--        teacher_id = replaced_teacher"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L61,,,--        Runs at every substitution event.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L62,,,--
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L63,,,--   [I10] idx_exam_students_exam (B-TREE)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L64,,,"--         ""List all students in exam X"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L65,,,--         Runs at CSP start and for seating plan display.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L66,,,-- ============================================================
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L68,,,-- ── I1: Room availability (hottest query) ────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L69,,,-- DECISION: Include version_id as 4th column so queries filtering
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L70,,,-- by active version can use this same index without a separate one.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L74,,,-- ── I2: Student exam seat lookup ─────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L78,,,"-- Also: coordinator view ""all seats for this exam"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L82,,,-- ── I3: Full-text room search ────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L83,,,-- DECISION: use 'simple' dictionary not 'english' because room names
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L84,,,"-- like ""A201"" and ""SH-01"" are codes, not English words."
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L85,,,-- 'simple' lowercases only; 'english' applies stemming (may mangle codes).
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L89,,,-- ── I4: Day overrides lookup ─────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L93,,,"-- Also: ""what overrides happened today?"" (admin dashboard)"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L97,,,-- ── I5: Unread notifications (partial index) ─────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L98,,,-- DECISION: Partial index (WHERE is_read = FALSE) = only indexes
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L99,,,"-- the minority of rows that are unread. As notifications are read,"
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L100,,,-- they fall out of the index automatically. Stays small forever.
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L105,,,-- ── I6: JSONB seating constraints ────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L109,,,-- ── I7: Occupancy history ────────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L113,,,-- ── I8: Audit log by actor ───────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L117,,,"-- Also: compliance query ""all actions of type X in date range"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L121,,,-- ── I9: Teacher substitution query ───────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L125,,,-- ── I10: Exam students list ───────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L129,,,"-- Branch filter for CSP: ""students of branch CSE in this exam"""
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L133,,,-- ── Additional useful indexes ─────────────────────────────────
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L135,,,-- Active refresh tokens lookup (on every authenticated request)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L140,,,-- Seating job status polling
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L144,,,-- Notification batches by exam
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L149,,,-- FCM token lookup for fan-out
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L154,,,-- Blackout dates range queries
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L158,,,-- Timetable versions by semester
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L162,,,-- Report cache lookup (same parameters = return cached URL)
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L163,,,-- NOTE: partial index predicates cannot use non-IMMUTABLE functions
c:\Users\kiran\Desktop\rvce-resource-allocator\backend\src\main\resources\db\migration\V5__indexes_constraints.sql,,SQL,L164,,,"-- like NOW(), so keep predicate static and filter expires_at at query time."
